Time,Total Inflow,Total Outflow
2572,131.95492224856218,0.0
2573,365.81765068750354,0.0
2574,576.0956676431574,0.0
2575,410.0245240563544,0.0
2576,608.4336906455799,0.0
2577,805.3050896832963,0.0
2578,664.5107901957294,0.0
2579,600.1262639259536,0.0
2580,531.0641030231674,0.0
2581,411.30044957418977,0.0
2582,499.3227040656891,0.0
2583,495.73166636371025,0.0
2584,472.43046767865906,0.0
2585,444.5055861629363,0.0
2586,541.5361413300376,3998.7164579100795
2587,1184.243110830549,3998.7164579100795
2588,1148.191505817633,3998.7164579100795
2589,317.48913076611615,0.0
2590,460.85895806076604,0.0
2591,625.6729522276623,0.0
2592,422.7408249190686,0.0
2593,199.41722736961867,0.0
2594,267.8498982960881,0.0
2595,379.14127935119194,0.0
2596,258.61805023444447,0.0
2597,126.40285805184801,0.0
2598,325.7506094020628,0.0
2599,513.2945333737534,0.0
2600,407.1121245363575,0.0
2601,600.5775326455482,0.0
2602,882.5003347291142,0.0
2603,693.3636354400791,0.0
2604,1051.9158214290446,0.0
2605,1600.0464678571777,0.0
2606,1590.6678481928695,3998.7164579100795
2607,994.6986144588287,3998.7164579100795
2608,492.9299305437683,3998.7164579100795
2609,371.33822098335287,0.0
2610,415.8548000012972,0.0
2611,503.9186294883026,0.0
2612,720.8727077553357,0.0
2613,1128.3697267437726,0.0
2614,739.3192481607878,0.0
2615,902.0602843686453,0.0
2616,797.2630492082183,0.0
2617,511.3598897681862,0.0
2618,285.41718736111284,0.0
2619,92.854330321995,0.0
2620,90.19200788356602,0.0
2621,125.10854398414936,0.0
2622,282.4690827257836,0.0
2623,515.7904650740006,0.0
2624,510.34161220197063,0.0
2625,559.4517525503682,0.0
2626,988.1550501774113,0.0
2627,1195.8176234641808,3998.7164579100795
2628,1317.096625848358,3998.7164579100795
2629,1594.318184008084,3998.7164579100795
2630,1049.065192188619,0.0
2631,469.40504571550747,0.0
2632,424.92777777916154,0.0
2633,424.92777777916154,0.0
2634,611.227667949489,0.0
2635,793.9536007375401,0.0
2636,594.11531593707,0.0
2637,556.0686339436782,0.0
2638,561.3231506680711,0.0
2639,557.9056906511519,0.0
2640,489.2320269189148,0.0
2641,256.95647789803917,0.0
2642,85.14059170815362,0.0
2643,110.86082599557707,0.0
2644,70.66227116460573,0.0
2645,37.91342586583887,0.0
2646,54.6958800928528,0.0
2647,127.61857551051247,0.0
2648,310.040123897728,3998.7164579100795
2649,590.5544367362522,3998.7164579100795
2650,600.1406696040997,0.0
2651,623.9437074300781,0.0
2652,618.3117951098455,0.0
2653,675.009180204596,0.0
2654,1104.1085334129834,0.0
2655,1632.1079331224894,0.0
2656,1697.900000005931,0.0
2657,1344.4748101451644,3998.7164579100795
2658,661.1272116231252,3998.7164579100795
2659,494.85744456132585,3998.7164579100795
2660,494.73428571603995,0.0
2661,494.73428571603995,0.0
2662,494.73428571603995,0.0
2663,494.73428571603995,0.0
2664,494.73428571603995,0.0
2665,494.73428571603995,0.0
2666,494.73428571603995,0.0
2667,445.06546968414216,0.0
2668,180.69421883923167,0.0
2669,57.84420994724547,0.0
2670,300.92121508210835,0.0
2671,182.64374932522358,0.0
2672,74.26198240770644,0.0
2673,132.91041666797122,0.0
2674,140.9000000013894,0.0
2675,185.09512614812365,0.0
2676,416.59340596434924,0.0
2677,561.1044533647803,0.0
2678,562.3254713732888,0.0
2679,566.2972769108748,0.0
2680,569.6204716446465,0.0
2681,603.1747260252994,0.0
2682,947.4448754211677,0.0
2683,1528.1123859751049,0.0
2684,1487.0279618775423,3998.7164579100795
2685,1530.4533070838374,3998.7164579100795
2686,1375.0487448335944,3998.7164579100795
2687,624.83591068685,3998.7164579100795
2688,391.9848947838486,0.0
2689,392.1180371391429,0.0
2690,392.1449275377027,0.0
2691,392.1449275377027,0.0
2692,306.6588938509891,0.0
2693,128.7697673787615,0.0
2694,164.47891215075663,0.0
2695,343.7818525956188,0.0
2696,479.79448067292117,0.0
2697,465.49789990728067,0.0
2698,494.62034666727396,0.0
2699,516.1582467293534,0.0
2700,822.9402197511914,0.0
2701,1505.7809605078185,0.0
2702,1310.5532770144157,0.0
2703,586.8344034325069,0.0
2704,419.47035995456133,0.0
2705,440.1189699498449,0.0
2706,604.9297210449396,3998.7164579100795
2707,833.5227752131365,3998.7164579100795
2708,854.4844260933885,3998.7164579100795
2709,838.4556241681614,0.0
2710,492.0109723033638,0.0
2711,359.18684952811583,0.0
2712,308.8525782857957,0.0
2713,452.11045478825173,0.0
2714,307.6201435003473,0.0
2715,63.75136988328204,0.0
2716,198.10187586319879,0.0
2717,200.84044081237104,0.0
2718,272.38806041746216,0.0
2719,721.5628080399648,0.0
2720,1329.9144094208916,0.0
2721,1185.911387111056,0.0
2722,557.7723732573385,0.0
2723,503.9590819345275,0.0
2724,472.68853738870854,0.0
2725,374.6977243122271,0.0
2726,472.1487407551664,0.0
2727,484.43069829590416,0.0
2728,301.63921782298456,3998.7164579100795
2729,121.19185434247147,3998.7164579100795
2730,183.1905683741313,0.0
2731,362.41439852976777,0.0
2732,490.97573973072093,0.0
2733,648.2247557663429,0.0
2734,373.05040429578605,0.0
2735,317.94799617080514,0.0
2736,380.6745172607652,0.0
2737,670.8517096638882,0.0
2738,368.9922145222691,0.0
2739,99.82719172944898,0.0
2740,125.5281126725574,0.0
2741,206.19950953734605,0.0
2742,441.9654258663031,0.0
2743,451.71778663380417,0.0
2744,491.12488008941665,0.0
2745,536.1923076911289,0.0
2746,536.1923076911289,0.0
2747,509.1850348078248,0.0
2748,443.3226938173522,0.0
2749,418.2352503024626,3998.7164579100795
2750,383.7687468150579,3998.7164579100795
2751,311.8769920718103,0.0
2752,315.12950459496795,0.0
2753,214.9702168052336,0.0
2754,159.36128039909383,0.0
2755,412.1689591834956,0.0
2756,426.103145560067,0.0
2757,499.91306630344644,0.0
2758,713.8968098493946,0.0
2759,423.7275778791319,0.0
2760,263.6851447449037,0.0
2761,210.23024114352262,0.0
2762,264.1114339729383,0.0
2763,446.111867745458,0.0
2764,662.0578507811065,0.0
2765,1483.3955603195477,0.0
2766,1799.5912367855417,0.0
2767,1763.062946402995,3998.7164579100795
2768,1533.2057478190554,3998.7164579100795
2769,1564.6426701720297,3998.7164579100795
2770,1445.155271160085,3998.7164579100795
2771,1085.9873995434916,0.0
2772,1004.7427768774791,0.0
2773,983.4975380577715,0.0
2774,954.960281770282,0.0
2775,626.795245116793,0.0
2776,489.15161290425306,0.0
2777,490.2502060786662,0.0
2778,908.9214273668645,0.0
2779,1349.7053798648403,0.0
2780,908.3239936883258,0.0
2781,435.85310977018446,3998.7164579100795
2782,334.21123425804547,3998.7164579100795
2783,489.65342065542256,3998.7164579100795
2784,324.21127690759585,0.0
2785,173.4946833078515,0.0
2786,166.24542774562093,0.0
2787,128.01136333830044,0.0
2788,224.45014271349737,0.0
2789,273.00987445585696,0.0
2790,245.66419380312178,0.0
2791,597.4776288213585,0.0
2792,1020.3626017535684,0.0
2793,704.7007426567192,0.0
2794,654.8255479694977,0.0
2795,476.03240964891796,0.0
2796,239.63439301057025,0.0
2797,616.4559738338493,0.0
2798,616.8358622014377,0.0
2799,534.4603601565183,0.0
2800,563.3377866633261,0.0
2801,172.6013412564858,0.0
2802,127.11549069515237,0.0
2803,216.78495795284257,0.0
2804,187.8748935130826,0.0
2805,182.64051687011226,0.0
2806,116.0363750267261,0.0
2807,170.27519560314659,0.0
2808,198.9321550138309,0.0
2809,217.7619755159022,0.0
2810,249.0275969343494,0.0
2811,161.37658583071007,0.0
2812,41.47192001000881,0.0
2813,86.24374120527938,0.0
2814,241.4117132353167,0.0
2815,301.5921300112164,0.0
2816,529.8871804066217,3998.7164579100795
2817,669.3682886544308,3998.7164579100795
2818,771.5341011267898,3998.7164579100795
2819,702.6388188597462,0.0
2820,358.8132337644628,0.0
2821,208.6413233610082,0.0
2822,110.79538933275381,0.0
2823,392.67614428152433,0.0
2824,305.54487898930194,0.0
2825,56.207043271301664,0.0
2826,269.45893101475735,0.0
2827,728.3997933394728,0.0
2828,595.554223459882,0.0
2829,297.8116007558763,0.0
2830,288.1705127425546,0.0
2831,196.0132514318323,0.0
2832,195.7906222292972,0.0
2833,194.1298479722291,0.0
2834,320.96975616134057,0.0
2835,141.05804816028225,0.0
2836,83.85226336435277,0.0
2837,115.21397527099496,0.0
2838,106.77541630510865,0.0
2839,123.62015391759341,0.0
2840,134.3697710636943,0.0
2841,535.9024565665792,0.0
2842,1483.0888717658324,0.0
2843,1855.5621512271005,0.0
2844,1827.0167550097337,3998.7164579100795
2845,1554.7892246796775,3998.7164579100795
2846,1038.8569535493896,3998.7164579100795
2847,527.9779788854931,0.0
2848,511.2741131544609,0.0
2849,450.5402964334079,0.0
2850,587.2985166178103,0.0
2851,417.8388566722843,0.0
2852,909.3899217931545,0.0
2853,2590.9744705573403,0.0
2854,3825.722954166934,0.0
2855,4000.021180694631,3998.7164579100795
2856,4001.9214401380686,3998.7164579100795
2857,4003.308369443082,3998.7164579100795
2858,3997.3309852765387,3998.7164579100795
2859,3995.0192156737467,3998.7164579100795
2860,3991.591159601809,3998.7164579100795
2861,3988.2740303555383,3998.7164579100795
2862,3984.9740963876643,3998.7164579100795
2863,3983.3930888881778,3998.7164579100795
2864,3988.827215276642,3998.7164579100795
2865,3993.394104165216,3998.7164579100795
2866,3991.5274888089925,3998.7164579100795
2867,3983.109887976349,3998.7164579100795
2868,3975.2205712303144,3998.7164579100795
2869,3971.025588888899,3998.7164579100795
2870,3971.0078847222403,3998.7164579100795
2871,3960.635307254709,3998.7164579100795
2872,3630.590804837015,3998.7164579100795
2873,3034.7435821700365,3998.7164579100795
2874,2656.5685106818373,3998.7164579100795
2875,2330.330659329864,3998.7164579100795
2876,1997.5034277675627,3998.7164579100795
2877,1752.0138222878427,3998.7164579100795
2878,1637.276364782153,3998.7164579100795
2879,1761.5256912694679,0.0
2880,2311.5542969242183,0.0
2881,3077.8511619044198,0.0
2882,3714.0373526985863,0.0
2883,3973.563086547636,3998.7164579100795
2884,3992.5471756339634,3998.7164579100795
2885,3988.1084274987306,3998.7164579100795
2886,3984.7770601581115,3998.7164579100795
2887,3976.322082142797,3998.7164579100795
2888,3912.326196785375,3998.7164579100795
2889,3563.973630688097,3998.7164579100795
2890,3161.6950741924243,3998.7164579100795
2891,2869.99870277736,3998.7164579100795
2892,2494.14136741689,3998.7164579100795
2893,2095.938798736265,3998.7164579100795
2894,1868.0298564656691,3998.7164579100795
2895,1725.5528710439264,3998.7164579100795
2896,1580.094382276568,0.0
2897,1482.9464501720859,0.0
2898,1470.753084134343,0.0
2899,1552.314797793076,0.0
2900,1364.0348461551964,0.0
2901,1142.369849184284,0.0
2902,1034.6547602038986,0.0
2903,901.4101693107203,3998.7164579100795
2904,544.4309217503016,3998.7164579100795
2905,361.9074861573988,3998.7164579100795
2906,351.57477199267066,0.0
2907,303.1787280014831,0.0
2908,284.6425607521558,0.0
2909,191.93338760666305,0.0
2910,256.284589739894,0.0
2911,280.9494644550296,0.0
2912,520.7489181527521,0.0
2913,953.4870773722594,0.0
2914,891.3003686273345,0.0
2915,477.93780176239903,0.0
2916,467.7620141118745,0.0
2917,754.9043388314126,0.0
2918,711.2238354270281,0.0
2919,703.2600823619066,0.0
2920,458.7532682618075,0.0
2921,340.6176294216249,0.0
2922,514.4390907953907,0.0
2923,418.1610233388323,0.0
2924,500.19112819256145,0.0
2925,849.8631703766816,3998.7164579100795
2926,749.46429164524,3998.7164579100795
2927,505.7608890124929,3998.7164579100795
2928,466.08080780124203,0.0
2929,168.81419487014574,0.0
2930,184.12887013440252,0.0
2931,178.05059793536265,0.0
2932,290.0002949188031,0.0
2933,280.6037715702211,0.0
2934,82.63802006698019,0.0
2935,299.3694810433728,0.0
2936,350.7258719863385,0.0
2937,262.658181917517,0.0
2938,260.120338979652,0.0
2939,260.120338979652,0.0
2940,260.120338979652,0.0
2941,464.42332892472166,0.0
2942,1742.0097455034154,0.0
2943,2861.104984627555,0.0
2944,2304.3061448770213,0.0
2945,1325.3989093798182,3998.7164579100795
2946,738.7019323738728,3998.7164579100795
2947,397.0797220647739,3998.7164579100795
2948,524.9949229850765,0.0
2949,558.842568648448,0.0
2950,575.3898766850776,0.0
2951,746.56918655962,0.0
2952,1028.2441242053417,0.0
2953,724.7426839276187,0.0
2954,476.07091041466936,0.0
2955,497.6309739034454,0.0
2956,388.11694858840474,0.0
2957,282.7907697666262,0.0
2958,409.10606298350666,0.0
2959,641.932837062007,0.0
2960,462.9359557885109,0.0
2961,520.0340318236505,0.0
2962,681.140447482086,0.0
2963,662.4771209595942,0.0
2964,505.1953876286908,3998.7164579100795
2965,499.64290187151397,3998.7164579100795
2966,544.7336550151792,3998.7164579100795
2967,733.6729963205534,0.0
2968,1097.420164107282,0.0
2969,682.7122741186146,0.0
2970,611.6027466495618,0.0
2971,828.5193855145276,0.0
2972,650.7529988575556,0.0
2973,575.5281137702202,0.0
2974,487.358420371396,0.0
2975,453.49259259354864,0.0
2976,452.21194749749935,0.0
2977,284.84883735617643,0.0
2978,79.96497890841283,0.0
2979,149.97278490465976,0.0
2980,164.64028018292385,0.0
2981,211.46379427058997,0.0
2982,192.48887296283883,0.0
2983,174.09141494086938,0.0
2984,308.7683578890899,0.0
2985,410.85078085403353,0.0
2986,543.1659743355585,0.0
2987,659.8667288008338,0.0
2988,917.1670487022933,0.0
2989,789.4610237376855,3998.7164579100795
2990,549.5160000019862,3998.7164579100795
2991,550.1694750821031,3998.7164579100795
2992,521.0020195317808,0.0
2993,457.8436532880311,0.0
2994,441.45405405554294,0.0
2995,451.58416528513703,0.0
2996,947.0418014366954,0.0
2997,1591.4321584458596,0.0
2998,1449.1993030195238,0.0
2999,795.0685760865932,0.0
3000,489.1440199409065,0.0
3001,385.0653268821086,0.0
3002,353.43424116472977,0.0
3003,349.3884057985186,0.0
3004,349.3884057985186,0.0
3005,340.83399721385035,0.0
3006,192.4004868256769,0.0
3007,39.51603607534288,0.0
3008,90.0128403990088,0.0
3009,216.84548240796448,0.0
3010,314.97298501853925,3998.7164579100795
3011,593.698792954602,3998.7164579100795
3012,1058.7066331304507,3998.7164579100795
3013,1488.2822594300812,0.0
3014,939.198885794341,0.0
3015,542.9233210624731,0.0
3016,598.3849670685296,0.0
3017,891.0855924726551,0.0
3018,1042.2530306850572,0.0
3019,1327.1681070862744,0.0
3020,1646.3171465040107,0.0
3021,1691.3579706896041,0.0
3022,1356.6406091239653,3998.7164579100795
3023,703.7746002412767,3998.7164579100795
3024,513.3551798335071,3998.7164579100795
3025,455.97844183849634,0.0
3026,403.4798284613053,0.0
3027,275.2498711454868,0.0
3028,264.2842833317117,0.0
3029,299.5629473477178,0.0
3030,192.7760033139299,0.0
3031,239.91163874655234,0.0
3032,513.6656880114949,0.0
3033,905.9882595896332,0.0
3034,947.4092487364877,0.0
3035,720.1093963320357,0.0
3036,557.5048881110464,0.0
3037,558.486481522125,0.0
3038,465.82127561911625,0.0
3039,415.3518094900356,0.0
3040,458.94354997121576,0.0
3041,486.7364219934696,0.0
3042,550.5863660394351,0.0
3043,608.0544741004011,0.0
3044,774.5003145021141,3998.7164579100795
3045,869.3464745276982,3998.7164579100795
3046,870.5560000013861,3998.7164579100795
3047,870.5560000013861,0.0
3048,870.5560000013861,0.0
3049,870.5560000013861,0.0
3050,870.5560000013861,0.0
3051,870.5560000013861,0.0
3052,870.5560000013861,0.0
3053,870.5560000013861,0.0
3054,870.5560000013861,0.0
3055,870.5560000013861,0.0
3056,870.5560000013861,0.0
3057,757.0575939175674,0.0
3058,560.8522441845611,3998.7164579100795
3059,581.7730986321571,3998.7164579100795
3060,654.263146885048,3998.7164579100795
3061,652.4200728443277,0.0
3062,1170.6656268659835,0.0
3063,1663.3909329308278,0.0
3064,1717.7787641816878,0.0
3065,1644.542531254666,0.0
3066,1028.7837758867795,0.0
3067,481.3150433343654,0.0
3068,737.9718797779848,0.0
3069,1494.480914664445,0.0
3070,1599.6655924425445,3998.7164579100795
3071,1409.3254016317082,3998.7164579100795
3072,1409.270187336725,3998.7164579100795
3073,722.3234752969468,0.0
3074,423.71411764897124,0.0
3075,423.71411764897124,0.0
3076,423.71411764897124,0.0
3077,567.0947302518692,0.0
3078,1117.135522876333,0.0
3079,1210.6142681519414,0.0
3080,840.4476454563112,0.0
3081,549.8583105049913,0.0
3082,587.8957729431994,0.0
3083,592.0827696606294,0.0
3084,600.777557895585,3998.7164579100795
3085,738.0636393660166,3998.7164579100795
3086,1364.4498165069256,3998.7164579100795
3087,1662.1078956235053,0.0
3088,1532.1529936825982,0.0
3089,985.2243781167595,0.0
3090,838.2730044842014,0.0
3091,1170.4548845881357,0.0
3092,1659.2534762911669,0.0
3093,1328.029272859226,0.0
3094,1036.2687984966692,3998.7164579100795
3095,1540.257897494986,3998.7164579100795
3096,1673.4250000006905,3998.7164579100795
3097,1673.4250000006905,0.0
3098,1673.4250000006905,0.0
3099,1673.4250000006905,0.0
3100,1668.603790078632,0.0
3101,1431.0618101924345,0.0
3102,1351.1420707252023,3998.7164579100795
3103,1417.0583651556387,3998.7164579100795
3104,1356.986469489878,3998.7164579100795
3105,978.2025754384497,0.0
3106,868.0224989585694,0.0
3107,977.651214299374,0.0
3108,1464.5922926540045,0.0
3109,1688.8973583273582,0.0
3110,1513.575786719715,0.0
3111,1337.9623245803527,3998.7164579100795
3112,1631.3457426036766,3998.7164579100795
3113,1684.8000000118664,3998.7164579100795
3114,1684.8000000118664,3998.7164579100795
3115,1684.8000000118664,0.0
3116,1327.90974448658,0.0
3117,642.5431189187292,0.0
3118,420.9488060642895,0.0
3119,371.08429828790406,0.0
3120,320.41758054356853,0.0
3121,251.0102052138396,0.0
3122,300.3116278980464,0.0
3123,297.56808388430284,0.0
3124,235.35243707627285,0.0
3125,92.93014070404459,0.0
3126,31.434339469075045,0.0
3127,77.05479105507656,0.0
3128,788.5681644885226,0.0
3129,1057.0409200320485,0.0
3130,555.3274765318399,0.0
3131,598.5250099905131,0.0
3132,717.5324543549804,0.0
3133,1291.4412366642387,3998.7164579100795
3134,1299.8084623194147,3998.7164579100795
3135,581.7723723858172,3998.7164579100795
3136,400.16713375677716,0.0
3137,453.71524579300984,0.0
3138,496.5406297510723,0.0
3139,519.945786804276,0.0
3140,599.1305488504388,0.0
3141,623.5239999949376,0.0
3142,626.7919236673474,0.0
3143,997.8982513738944,0.0
3144,1507.7657589078117,0.0
3145,975.215373802857,0.0
3146,358.4626108336789,0.0
3147,227.04573423698483,0.0
3148,78.13230789345549,0.0
3149,13.044613879500046,0.0
3150,4.616181338560225,0.0
3151,170.93471249070114,0.0
3152,727.8234286107577,0.0
3153,666.3951573903146,3998.7164579100795
3154,554.1924975279502,3998.7164579100795
3155,630.9226509561092,3998.7164579100795
3156,850.4604120343789,0.0
3157,1461.4186432957736,0.0
3158,1743.4000000059025,0.0
3159,1743.4000000059025,0.0
3160,1502.3969551320556,0.0
3161,813.8168269210612,0.0
3162,562.9769230727696,0.0
3163,562.337292906503,0.0
3164,534.7168993631592,0.0
3165,498.25797988594456,3998.7164579100795
3166,493.1990867527428,3998.7164579100795
3167,493.1990867527428,3998.7164579100795
3168,493.1990867527428,0.0
3169,493.1990867527428,0.0
3170,493.1990867527428,0.0
3171,493.1990867527428,0.0
3172,493.1990867527428,0.0
3173,493.1990867527428,0.0
3174,493.1990867527428,0.0
3175,493.1990867527428,0.0
3176,493.1990867527428,0.0
3177,493.1990867527428,0.0
3178,493.1990867527428,0.0
3179,472.38452219379667,0.0
3180,637.314486407771,0.0
3181,983.5205719226396,0.0
3182,1100.0679242206213,0.0
3183,1509.7197269766716,0.0
3184,1424.575525388889,0.0
3185,1164.5017117947043,3998.7164579100795
3186,1054.1925732377697,3998.7164579100795
3187,1035.341250790117,3998.7164579100795
3188,1391.4126564538524,0.0
3189,1257.362705071202,0.0
3190,658.8921143421693,0.0
3191,579.6075949317487,0.0
3192,579.6075949317487,0.0
3193,545.0042735791365,0.0
3194,493.70315039411764,0.0
3195,291.5198559810699,0.0
3196,64.92540768781326,0.0
3197,129.3092886702012,0.0
3198,238.55016716585445,0.0
3199,315.9818239705312,0.0
3200,314.491836949634,0.0
3201,370.66475187451044,0.0
3202,533.1059440755332,0.0
3203,1064.8998353939012,3998.7164579100795
3204,1677.8079497219487,3998.7164579100795
3205,1520.1334211104413,3998.7164579100795
3206,780.8145322194391,0.0
3207,465.3014832437672,0.0
3208,465.0559007283073,0.0
3209,448.07744011205597,0.0
3210,444.3939393866484,0.0
3211,444.3939393866484,0.0
3212,444.3939393866484,0.0
3213,444.3939393866484,0.0
3214,444.3939393866484,0.0
3215,453.2400182346754,0.0
3216,504.4715871780618,0.0
3217,538.6732717081342,0.0
3218,539.0044083495042,0.0
3219,539.0044083495042,0.0
3220,539.0044083495042,0.0
3221,539.0044083495042,0.0
3222,539.0044083495042,3998.7164579100795
3223,534.8179441227603,3998.7164579100795
3224,416.5293176478051,3998.7164579100795
3225,265.28490058245495,0.0
3226,279.0193347155756,0.0
3227,384.8262465612988,0.0
3228,405.45827539915075,0.0
3229,389.88099028839065,0.0
3230,471.7876602286631,0.0
3231,1140.3506426370138,0.0
3232,1592.5874626920568,0.0
3233,1348.254831120925,0.0
3234,1427.0498261478633,0.0
3235,987.6779474689262,0.0
3236,689.0081476264288,0.0
3237,1274.9459990572936,0.0
3238,1675.0145488587673,3998.7164579100795
3239,1678.733333339231,3998.7164579100795
3240,1678.733333339231,3998.7164579100795
3241,1678.733333339231,3998.7164579100795
3242,1678.733333339231,0.0
3243,1678.733333339231,0.0
3244,1678.733333339231,0.0
3245,1678.733333339231,0.0
3246,1678.733333339231,0.0
3247,1575.4174871844912,0.0
3248,874.285357318565,3998.7164579100795
3249,363.80521244725895,3998.7164579100795
3250,426.7554804731266,3998.7164579100795
3251,571.8078340049104,0.0
3252,687.9214242490685,0.0
3253,706.5296296255859,0.0
3254,706.5296296255859,0.0
3255,706.5296296255859,0.0
3256,706.5296296255859,0.0
3257,632.7015971196947,0.0
3258,758.5190533897224,0.0
3259,770.0506551079931,0.0
3260,622.430167152337,0.0
3261,872.8649854765121,0.0
3262,651.8272175857329,0.0
3263,467.63335887120127,0.0
3264,466.3956728193865,0.0
3265,443.90046191371124,3998.7164579100795
3266,282.42496532928175,3998.7164579100795
3267,91.18294326554847,0.0
3268,63.50158556427136,0.0
3269,50.48893769166291,0.0
3270,23.37563108381386,0.0
3271,170.0483119562169,0.0
3272,427.3740738660894,0.0
3273,355.9335546029033,0.0
3274,483.67635702636403,0.0
3275,1066.3297875294318,0.0
3276,840.8053296241452,0.0
3277,645.0210863421512,0.0
3278,538.267055307277,0.0
3279,467.1101285259438,0.0
3280,456.2968823969682,0.0
3281,405.528403150052,0.0
3282,321.06484311116395,0.0
3283,305.558064509711,0.0
3284,412.5421817905034,0.0
3285,1127.118626414271,3998.7164579100795
3286,1320.9712436594466,3998.7164579100795
3287,762.5601465780808,3998.7164579100795
3288,481.79301802606614,0.0
3289,206.68435845594797,0.0
3290,153.2040090991871,0.0
3291,222.27991774977824,0.0
3292,157.7446457972265,0.0
3293,82.41207654069424,0.0
3294,138.72876438810664,0.0
3295,307.72350994273125,0.0
3296,517.752755037895,0.0
3297,779.130659678132,0.0
3298,998.5990889989372,0.0
3299,1051.58196168381,0.0
3300,1234.5199228150132,0.0
3301,1587.5419578436865,0.0
3302,985.4665043106181,0.0
3303,584.0378038993771,3998.7164579100795
3304,1091.0573981081477,3998.7164579100795
3305,1051.4452765140284,3998.7164579100795
3306,737.1695026615972,0.0
3307,860.691867582044,0.0
3308,570.3779405504814,0.0
3309,545.3111897534241,0.0
3310,563.7308150694594,0.0
3311,529.9281183084365,0.0
3312,378.63094704112126,0.0
3313,186.90167732757865,0.0
3314,53.980163261688396,0.0
3315,87.38008271917057,0.0
3316,88.26647812689122,0.0
3317,60.886424039844464,0.0
3318,61.08719227282186,0.0
3319,118.77033039500547,0.0
3320,379.86553928763175,0.0
3321,663.6508611429268,0.0
3322,565.6828736610719,0.0
3323,517.3247263269809,0.0
3324,675.9298753092793,0.0
3325,680.0049191544222,0.0
3326,615.7278378639173,0.0
3327,675.3346030005204,0.0
3328,1236.877061216055,3998.7164579100795
3329,1659.2326772178992,3998.7164579100795
3330,1521.384557504003,3998.7164579100795
3331,859.7003615221337,0.0
3332,487.64950387820414,0.0
3333,471.81818078454523,0.0
3334,294.44480265794266,0.0
3335,121.96623127808603,0.0
3336,274.6100033260997,0.0
3337,341.94428050674543,0.0
3338,158.23750268032853,0.0
3339,206.5511603966476,0.0
3340,321.0878812975057,0.0
3341,461.25509053995575,0.0
3342,242.27838772406656,0.0
3343,111.69402233178941,0.0
3344,126.48615418256841,0.0
3345,216.07579958319988,0.0
3346,595.8044678498579,0.0
3347,868.5048726986942,0.0
3348,806.6421581968389,0.0
3349,1304.281506201114,3998.7164579100795
3350,1715.8568893996073,3998.7164579100795
3351,1686.3679002714882,3998.7164579100795
3352,1109.2199646713634,0.0
3353,556.2964964626392,0.0
3354,513.349355366769,0.0
3355,1001.4019589327214,0.0
3356,1669.1988793209066,0.0
3357,1753.9000000058988,0.0
3358,1411.7328000031205,0.0
3359,670.3705333304422,3998.7164579100795
3360,455.774927296749,3998.7164579100795
3361,408.8650144913123,3998.7164579100795
3362,385.4511111044679,0.0
3363,385.4511111044679,0.0
3364,385.4511111044679,0.0
3365,385.4511111044679,0.0
3366,385.4511111044679,0.0
3367,385.4511111044679,0.0
3368,382.29444461343536,0.0
3369,357.28688469341785,0.0
3370,648.5347110232741,0.0
3371,858.1532068150734,0.0
3372,701.9414235700559,0.0
3373,996.7195247002909,0.0
3374,1579.1615580235436,0.0
3375,1730.4000000058888,0.0
3376,1730.4000000058888,3998.7164579100795
3377,1730.4000000058888,3998.7164579100795
3378,1683.5836750232452,3998.7164579100795
3379,1141.8585717039855,3998.7164579100795
3380,618.3471980886117,0.0
3381,869.9425536762792,0.0
3382,1532.0293611824845,0.0
3383,1706.9999999999284,0.0
3384,1706.9999999999284,0.0
3385,1706.9999999999284,0.0
3386,1706.9999999999284,0.0
3387,1706.9999999999284,0.0
3388,1706.9999999999284,3998.7164579100795
3389,1706.9999999999284,3998.7164579100795
3390,1694.9774384323039,3998.7164579100795
3391,1457.0206656680423,3998.7164579100795
3392,974.1619081050264,0.0
3393,656.7438775554285,0.0
3394,1077.0822975881235,0.0
3395,1658.341549999652,0.0
3396,1726.4999999999284,0.0
3397,1726.4999999999284,0.0
3398,1726.4999999999284,3998.7164579100795
3399,1719.731688382026,3998.7164579100795
3400,1714.7972970569037,3998.7164579100795
3401,1708.2434960848839,3998.7164579100795
3402,1696.0701574349082,0.0
3403,1754.2601026074751,0.0
3404,1598.4620966258926,0.0
3405,1673.9957872723548,0.0
3406,1850.1114591643782,0.0
3407,1903.3180331980468,0.0
3408,2058.173119680917,3998.7164579100795
3409,2501.5189840736484,3998.7164579100795
3410,3309.3201024813898,3998.7164579100795
3411,3947.6723631759755,3998.7164579100795
3412,4002.62443639675,3998.7164579100795
3413,3996.4508669876805,3998.7164579100795
3414,3990.6273074244705,3998.7164579100795
3415,3983.5160636139467,3998.7164579100795
3416,3977.1450627812733,3998.7164579100795
3417,3943.758079169056,3998.7164579100795
3418,3537.597041873102,3998.7164579100795
3419,2963.1210329824394,3998.7164579100795
3420,2650.331016442347,3998.7164579100795
3421,2417.7227310305448,3998.7164579100795
3422,2141.0628890052085,0.0
3423,1834.2460167717431,0.0
3424,1735.7265676585712,0.0
3425,1696.269142546587,0.0
3426,1564.0730599853598,3998.7164579100795
3427,1549.1536218636716,3998.7164579100795
3428,1526.2627618229967,3998.7164579100795
3429,1309.4098539518839,0.0
3430,1238.1105538842726,0.0
3431,1429.130872158887,0.0
