Time,Total Inflow,Total Outflow
398,769.9732606252604,0.0
Time,Total Inflow,Total Outflow
399,874.1585651193088,0.0
Time,Total Inflow,Total Outflow
400,844.9473812637544,0.0
Time,Total Inflow,Total Outflow
401,572.1061245740708,0.0
Time,Total Inflow,Total Outflow
402,614.7636538915244,0.0
Time,Total Inflow,Total Outflow
403,830.3099738878434,0.0
Time,Total Inflow,Total Outflow
404,1024.5362224950793,0.0
Time,Total Inflow,Total Outflow
405,865.2620076420066,0.0
Time,Total Inflow,Total Outflow
406,922.5836448644768,0.0
Time,Total Inflow,Total Outflow
407,856.3675614386661,3998.7164579100795
Time,Total Inflow,Total Outflow
408,452.290196310315,3998.7164579100795
Time,Total Inflow,Total Outflow
409,343.3391294592349,3998.7164579100795
Time,Total Inflow,Total Outflow
410,580.92911782833,0.0
Time,Total Inflow,Total Outflow
411,1653.8683935397628,0.0
Time,Total Inflow,Total Outflow
412,2764.177929478552,0.0
Time,Total Inflow,Total Outflow
413,3127.8574430159433,0.0
Time,Total Inflow,Total Outflow
414,2927.5526305160956,0.0
Time,Total Inflow,Total Outflow
415,2619.352023859398,3998.7164579100795
Time,Total Inflow,Total Outflow
416,2287.1171823810337,3998.7164579100795
Time,Total Inflow,Total Outflow
417,1896.2093846857388,3998.7164579100795
Time,Total Inflow,Total Outflow
418,1682.51737174616,3998.7164579100795
Time,Total Inflow,Total Outflow
419,1609.954375325726,3998.7164579100795
Time,Total Inflow,Total Outflow
420,1389.3694598555505,0.0
Time,Total Inflow,Total Outflow
421,1233.1762869116685,0.0
Time,Total Inflow,Total Outflow
422,1284.8126176336739,0.0
Time,Total Inflow,Total Outflow
423,1315.0439457029463,0.0
Time,Total Inflow,Total Outflow
424,947.8718468075209,0.0
Time,Total Inflow,Total Outflow
425,794.099661795905,0.0
Time,Total Inflow,Total Outflow
426,799.8273576963963,0.0
Time,Total Inflow,Total Outflow
427,757.0756402706626,0.0
Time,Total Inflow,Total Outflow
428,971.902845014103,0.0
Time,Total Inflow,Total Outflow
429,1153.8911818623185,3998.7164579100795
Time,Total Inflow,Total Outflow
430,1364.2584595774424,3998.7164579100795
Time,Total Inflow,Total Outflow
431,1654.330604623101,3998.7164579100795
Time,Total Inflow,Total Outflow
432,2217.8541260315133,0.0
Time,Total Inflow,Total Outflow
433,2208.4977355155215,0.0
Time,Total Inflow,Total Outflow
434,1848.0632140776586,0.0
Time,Total Inflow,Total Outflow
435,1898.7910395197114,0.0
Time,Total Inflow,Total Outflow
436,2447.1659302775724,3998.7164579100795
Time,Total Inflow,Total Outflow
437,2573.1743773503117,3998.7164579100795
Time,Total Inflow,Total Outflow
438,2208.2687545282347,3998.7164579100795
Time,Total Inflow,Total Outflow
439,1773.2195593253812,3998.7164579100795
Time,Total Inflow,Total Outflow
440,1522.8730948169602,3998.7164579100795
Time,Total Inflow,Total Outflow
441,1498.7060876977246,0.0
Time,Total Inflow,Total Outflow
442,1569.467273177666,0.0
Time,Total Inflow,Total Outflow
443,1392.4072682642168,0.0
Time,Total Inflow,Total Outflow
444,1127.783555714684,0.0
Time,Total Inflow,Total Outflow
445,827.8660544126408,0.0
Time,Total Inflow,Total Outflow
446,1269.9213005194058,0.0
Time,Total Inflow,Total Outflow
447,1755.2778651676847,0.0
Time,Total Inflow,Total Outflow
448,1661.2924933332806,3998.7164579100795
Time,Total Inflow,Total Outflow
449,1605.258039395479,3998.7164579100795
Time,Total Inflow,Total Outflow
450,1495.9436992649828,3998.7164579100795
Time,Total Inflow,Total Outflow
451,1164.9445130404993,3998.7164579100795
Time,Total Inflow,Total Outflow
452,983.283905263827,0.0
Time,Total Inflow,Total Outflow
453,757.9822798675528,0.0
Time,Total Inflow,Total Outflow
454,829.9222447651035,0.0
Time,Total Inflow,Total Outflow
455,828.3120298490278,0.0
Time,Total Inflow,Total Outflow
456,1007.2149604422889,0.0
Time,Total Inflow,Total Outflow
457,1175.9782005370278,0.0
Time,Total Inflow,Total Outflow
458,1101.1369244270907,0.0
Time,Total Inflow,Total Outflow
459,904.365304864604,0.0
Time,Total Inflow,Total Outflow
460,991.6789788729894,0.0
Time,Total Inflow,Total Outflow
461,703.3902192266887,0.0
Time,Total Inflow,Total Outflow
462,599.4771992941795,0.0
Time,Total Inflow,Total Outflow
463,1023.4779725581612,3998.7164579100795
Time,Total Inflow,Total Outflow
464,842.4954212899506,3998.7164579100795
Time,Total Inflow,Total Outflow
465,881.9542061111721,3998.7164579100795
Time,Total Inflow,Total Outflow
466,994.5872235767673,0.0
Time,Total Inflow,Total Outflow
467,1199.7407632346146,0.0
Time,Total Inflow,Total Outflow
468,1311.3685949255116,0.0
Time,Total Inflow,Total Outflow
469,1265.817978865268,0.0
Time,Total Inflow,Total Outflow
470,1026.0977139319486,0.0
Time,Total Inflow,Total Outflow
471,1041.6560749205614,0.0
Time,Total Inflow,Total Outflow
472,1148.1879092854822,0.0
Time,Total Inflow,Total Outflow
473,1150.880091735902,0.0
Time,Total Inflow,Total Outflow
474,1143.0187229088708,3998.7164579100795
Time,Total Inflow,Total Outflow
475,1383.544146594962,3998.7164579100795
Time,Total Inflow,Total Outflow
476,1227.0177245407529,3998.7164579100795
Time,Total Inflow,Total Outflow
477,1146.2448904353914,0.0
Time,Total Inflow,Total Outflow
478,1058.7643092744515,0.0
Time,Total Inflow,Total Outflow
479,760.0768479992684,0.0
Time,Total Inflow,Total Outflow
480,983.0697710667152,0.0
Time,Total Inflow,Total Outflow
481,1043.6450271796266,0.0
Time,Total Inflow,Total Outflow
482,748.1339218141428,0.0
Time,Total Inflow,Total Outflow
483,550.7417692511132,0.0
Time,Total Inflow,Total Outflow
484,435.6907186168555,0.0
Time,Total Inflow,Total Outflow
485,273.7357275382507,0.0
Time,Total Inflow,Total Outflow
486,172.11663775578415,0.0
Time,Total Inflow,Total Outflow
487,297.64831497478957,0.0
Time,Total Inflow,Total Outflow
488,461.72664702972554,0.0
Time,Total Inflow,Total Outflow
489,693.4480586710791,3998.7164579100795
Time,Total Inflow,Total Outflow
490,654.3697668483367,3998.7164579100795
Time,Total Inflow,Total Outflow
491,895.2839475062751,3998.7164579100795
Time,Total Inflow,Total Outflow
492,998.4129744092564,0.0
Time,Total Inflow,Total Outflow
493,998.4708015011057,0.0
Time,Total Inflow,Total Outflow
494,914.212005931449,0.0
Time,Total Inflow,Total Outflow
495,753.7431818902865,0.0
Time,Total Inflow,Total Outflow
496,569.6992127482786,0.0
Time,Total Inflow,Total Outflow
497,629.4767550291242,0.0
Time,Total Inflow,Total Outflow
498,723.2121443373742,0.0
Time,Total Inflow,Total Outflow
499,766.3600778256728,0.0
Time,Total Inflow,Total Outflow
500,738.5437263589696,0.0
Time,Total Inflow,Total Outflow
501,920.9585506974236,0.0
Time,Total Inflow,Total Outflow
502,1445.03549751405,0.0
Time,Total Inflow,Total Outflow
503,1631.0625763025496,0.0
Time,Total Inflow,Total Outflow
504,1569.463724419645,3998.7164579100795
Time,Total Inflow,Total Outflow
505,1275.7273873166964,3998.7164579100795
Time,Total Inflow,Total Outflow
506,898.1798064468126,3998.7164579100795
Time,Total Inflow,Total Outflow
507,744.5162590812287,3998.7164579100795
Time,Total Inflow,Total Outflow
508,638.4332538196792,0.0
Time,Total Inflow,Total Outflow
509,549.4557015039378,0.0
Time,Total Inflow,Total Outflow
510,565.0362309299082,0.0
Time,Total Inflow,Total Outflow
511,655.4648470541051,0.0
Time,Total Inflow,Total Outflow
512,807.0979869960876,0.0
Time,Total Inflow,Total Outflow
513,871.1281392152313,0.0
Time,Total Inflow,Total Outflow
514,743.3695320480075,0.0
Time,Total Inflow,Total Outflow
515,789.9930823115316,0.0
Time,Total Inflow,Total Outflow
516,737.0136716023636,0.0
Time,Total Inflow,Total Outflow
517,921.2415264216027,0.0
Time,Total Inflow,Total Outflow
518,845.8151223061499,0.0
Time,Total Inflow,Total Outflow
519,903.3996533675706,0.0
Time,Total Inflow,Total Outflow
520,779.1258756829437,0.0
Time,Total Inflow,Total Outflow
521,547.2555563306801,0.0
Time,Total Inflow,Total Outflow
522,666.6864503337844,3998.7164579100795
Time,Total Inflow,Total Outflow
523,978.6581175502239,3998.7164579100795
Time,Total Inflow,Total Outflow
524,869.9880382816422,3998.7164579100795
Time,Total Inflow,Total Outflow
525,681.1760736219454,0.0
Time,Total Inflow,Total Outflow
526,600.2838310033475,0.0
Time,Total Inflow,Total Outflow
527,489.09003776511577,0.0
Time,Total Inflow,Total Outflow
528,379.9280061018778,0.0
Time,Total Inflow,Total Outflow
529,485.3806643283244,0.0
Time,Total Inflow,Total Outflow
530,619.212376819377,0.0
Time,Total Inflow,Total Outflow
531,617.3133580587408,0.0
Time,Total Inflow,Total Outflow
532,428.60799572700563,0.0
