4049,2584.7053939629614,45.840878,175.69467,289.3483649474194,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4050,2903.850984346729,49.837162,178.90073,319.14559038376757,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4051,3236.372210212596,47.552776,175.5654,332.52122586586694,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4052,3644.2967466531895,51.741493,169.31503,407.92453644059344,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4053,4006.981840218884,53.428116,158.22272,362.68509356569456,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4054,4261.634958831006,51.725388,144.70078,254.65311861212228,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4055,2088.0775209989506,57.04638,130.29631,244.47558962806454,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4056,2358.215314725426,61.093987,115.27822,270.13779372647576,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4057,2554.655395609765,61.9355,92.1227,196.44008088433864,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4058,2730.9038862234647,58.82732,64.69531,176.24849061369977,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4059,2916.749313470225,60.720207,39.644012,185.84542724676032,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4060,3066.5717073744695,57.800465,30.262024,149.8223939042446,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4061,3239.5518874614427,55.28603,33.810913,172.98018008697318,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4062,3424.4147944741544,51.32997,50.97078,184.86290701271167,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4063,3656.425358478464,49.403248,77.78788,232.0105640043097,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4064,3941.7553903707117,50.786873,114.915504,285.3300318922476,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4065,4206.202287512877,42.683247,146.25409,264.44689714216486,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4066,2099.031416196085,46.25254,165.52208,310.8621561433287,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4067,4.526323793757911,45.82093,173.24472,323.5279350577928,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4068,281.12497589596484,38.74404,174.00438,276.5986521022069,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4069,557.2037038989577,41.53695,170.70082,276.0787280029928,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4070,868.6900197954899,39.316814,165.01024,311.4863158965323,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4071,1139.272073693925,40.69162,164.36017,270.5820538984352,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4072,1386.7839711901297,43.91575,170.11545,247.51189749620482,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4073,1651.1840836427032,46.24258,174.1719,264.4001124525734,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4074,1984.4506813020334,49.98002,176.94905,333.26659765933016,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4075,2340.3910643467134,47.62205,173.53004,355.94038304468,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4076,2756.16919615364,52.19216,167.25671,415.7781318069263,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4077,3114.803293918656,53.86533,156.12624,358.634097765016,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4078,3412.600480370877,52.222168,142.76808,297.79718645222107,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4079,3691.656180662486,57.572258,128.49876,279.05570029160873,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4080,3964.254924199364,61.53287,114.131096,272.5987435368781,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4081,4172.349957145923,62.147434,92.504616,208.09503294655917,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4082,4323.139739368811,58.870857,66.37756,150.789782222888,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4083,2049.24021212128,60.91508,42.803936,144.13350021258879,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4084,2195.4648097160357,58.047527,34.087433,146.22459759475583,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4085,2333.741695791248,55.405342,38.547165,138.27688607521222,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4086,2514.7846397473495,51.301033,56.200657,181.04294395610174,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4087,2711.1866686777666,49.569454,83.54272,196.40202893041717,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4088,2987.166316297152,50.99966,121.59962,275.97964761938573,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4089,3323.6808929224508,42.964733,152.03056,336.5145766252984,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4090,3744.470880137577,46.410206,170.79893,420.78998721512613,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4091,4141.945964245268,46.09978,177.41985,397.4750841076913,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4092,4447.681112160391,38.985016,178.8198,305.7351479151234,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4093,2346.0520407287595,42.048912,175.84933,316.40395602848855,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4094,318.30802042043206,40.267292,171.17958,390.28900715179276,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4095,660.3696064135352,41.343838,170.66287,342.06158599310317,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4096,924.6456990640802,44.20163,176.50322,264.27609265054497,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4097,1178.987069470354,46.382587,180.22237,254.34137040627377,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4098,1482.2155554720368,50.1676,182.84775,303.2284860016827,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4099,1831.2944058216656,48.01925,179.66727,349.0788503496287,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4100,2287.1363961936036,52.23107,173.52255,455.84199037193787,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4101,2697.9892554531402,53.833214,162.23624,410.85285925953656,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4102,2976.049164478289,52.097027,148.74373,278.0599090251489,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4103,3252.967837184377,57.5858,134.3344,276.9186727060878,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4104,3537.9837831430746,61.656765,119.69042,285.01594595869744,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4105,3773.922759979258,62.48591,96.4632,235.93897683618326,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4106,4002.995239444147,59.26837,69.3792,229.07247946488908,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4107,4197.512698212768,61.101604,44.462864,194.51745876862026,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4108,1915.253339940431,58.13997,34.54753,135.77366918778372,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4109,2041.435533675895,55.838516,37.895042,126.1821937354639,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4110,2201.388487786136,51.80904,55.240486,159.95295411024114,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4111,2442.52891958104,49.66113,83.10956,241.1404317949042,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4112,2637.190226514618,51.136185,121.511,194.66130693357806,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4113,2752.288241668226,42.824673,152.56436,115.09801515360765,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4114,2919.6271342619993,46.199272,172.35454,167.3388925937733,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4115,3072.592816398537,45.823196,180.66077,152.9656821365375,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4116,3175.9589172718943,38.7188,183.65163,103.36610087335744,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4117,3338.068490431789,41.742256,181.79124,162.10957315989467,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4118,3521.421861813893,39.57274,177.96312,183.35337138210375,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4119,3879.887809203409,40.89659,176.9043,358.465947389516,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4120,4323.520646275309,44.192856,181.7978,443.63283707190095,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4121,2243.0561477109404,46.105007,183.1982,337.5685288957515,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4122,153.15885434213078,50.12051,183.98729,328.13573409131067,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4123,468.4887873002822,47.95578,178.45909,315.3299329581514,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4124,827.2091487584844,52.284782,170.68996,358.72036145820215,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4125,1189.2156360925308,53.961166,158.6451,362.00648733404637,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4126,1483.6003312105347,52.303913,145.04234,294.384695118004,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4127,1777.875721254124,57.794476,130.99196,294.27539004358937,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4128,2088.7928339869122,61.725388,116.86467,310.9171127327882,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4129,2308.780813153957,62.2177,94.38754,219.98797916704453,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4130,2470.9353837031163,59.192646,68.06627,162.15457054915925,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4131,2611.340602223631,61.004482,43.856937,140.40521852051467,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4132,2742.508590896708,57.780777,34.64506,131.1679886730772,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4133,2894.914712359996,55.267128,37.971714,152.4061214632879,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4134,3081.003175777257,51.355896,55.445374,186.08846341726124,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4135,3244.4784799283625,49.31786,83.16118,163.47530415110523,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4136,3496.0881798660002,50.63531,120.82928,251.6096999376377,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4137,3829.191586426973,42.668705,151.74174,333.10340656097276,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4138,4273.18686847327,46.170456,170.8724,443.9952820462965,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4139,2236.0197540657846,45.51844,177.58745,380.86591305263494,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4140,164.73006274420368,38.43311,178.30797,346.74333613853935,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4141,575.1114050825602,41.464966,174.8851,410.38134233835655,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4142,964.9967145601648,39.30153,170.16132,389.88530947760466,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4143,1244.8739409263187,40.699535,169.24672,279.8772263661539,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4144,1517.1944606210564,43.788937,174.94778,272.3205196947377,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4145,1847.2204421082538,45.824078,177.96706,330.0259814871975,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4146,2159.8407403104475,49.864838,179.97124,312.6202982021938,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4147,2422.451219200147,47.47077,175.42476,262.61047888969966,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4148,2697.5334736446353,51.80827,167.95259,275.08225444448834,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4149,2997.102661717766,53.586784,156.18152,299.56918807313065,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4150,3242.229228417881,51.769787,142.46661,245.1265667001154,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4151,3492.4673883419073,57.214558,127.99736,250.23815992402623,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4152,3759.1247165679383,61.15855,113.32836,266.657328226031,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4153,3955.838544161832,61.97695,90.86228,196.71382759389354,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4154,4106.32464055901,58.823547,64.08883,150.486096397178,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4155,4276.818605606576,60.629475,39.287098,170.49396504756598,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4156,2013.8150000299775,57.833214,29.230658,155.02942188352108,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4157,2178.822780938318,55.29143,32.07799,165.00778090834055,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4158,2342.112674454407,51.238266,48.457985,163.2898935160892,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4159,2470.4970557313127,49.303143,75.39038,128.38438127690557,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4160,2646.643046382627,50.69023,112.709694,176.14599065131435,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4161,2904.5736857218108,42.652153,143.75993,257.9306393391837,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4162,3157.175583867077,46.107304,162.92792,252.60189814526623,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4163,3428.8414353427506,45.612377,170.25352,271.6658514756736,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4164,3748.8382448594416,38.523106,172.12971,319.99680951669114,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4165,4107.621123234051,41.467144,169.86398,358.78287837460937,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4166,4452.684608313469,39.254528,166.10788,345.06348507941726,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4167,2323.604838496897,40.629856,166.27245,288.9532576435482,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4168,173.56078147064864,43.7846,172.7901,267.9889704338715,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4169,457.21795384659754,45.777756,176.69078,283.6571723759489,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4170,746.9349248623787,49.745,179.48048,289.7169710157812,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4171,1058.4048586844456,47.5478,175.63599,311.4699338220669,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4172,1451.5791675918017,51.90842,168.71313,393.1743089073561,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4173,1794.0470315496405,53.592583,157.1559,342.4678639578387,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4174,2062.6015336765263,51.86391,143.35658,268.5545021268859,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4175,2315.3950403555,57.25062,128.8978,252.7935066789739,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4176,2514.641013884839,61.15597,114.035385,199.24597352933927,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4177,2756.6064272979866,62.00144,91.404495,241.96541341314742,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4178,3012.9688703083693,58.919437,64.58134,256.36244301038255,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4179,3181.3341166064906,60.714855,39.967575,168.36524629812118,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4180,3334.171924710373,57.778744,30.065228,152.8378081038821,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4181,3493.523585400326,55.25947,33.034668,159.35166068995292,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4182,3645.4593086453565,51.232803,49.428925,151.9357232450305,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4183,3781.69563732143,49.295906,76.15355,136.23632867607307,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4184,3918.522906080284,50.667007,113.25327,136.8272687588543,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4185,4150.003058832046,42.633343,144.14449,231.48015275176215,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4186,4487.366919409631,46.137604,163.19492,337.3638605775853,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4187,2513.2080598606153,45.67659,170.66667,443.87416791110434,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4188,524.4911239836538,38.608654,172.51534,429.3160915831584,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4189,866.4928979049656,41.448223,170.30109,342.00177392131184,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4190,1238.0809670785766,39.244022,166.53264,371.58806917361096,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4191,1602.4212244762527,40.595306,166.65115,364.3402573976762,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4192,1885.0846812844686,43.651966,172.80646,282.6634568082158,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4193,2190.179756050199,45.621044,176.53165,305.09507476573054,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4194,2557.0058821947214,49.613388,179.32973,366.8261261445224,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4195,2858.699298282047,47.32574,175.55145,301.69341608732583,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4196,3200.1467747594975,51.68092,168.74136,341.44747647745027,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4197,3572.5429674708926,53.44422,157.26973,372.39619271139514,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4198,3878.1257664235213,51.70023,143.43288,305.58279895262865,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4199,4228.349227709261,57.114388,128.78712,350.2234612857395,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4200,2168.0947702888134,61.06745,113.560036,357.77857003967273,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4201,2.7586056161799206,61.91428,90.33405,237.40263598455164,2402.738800657185
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4202,195.12184934806615,58.76161,62.93427,192.36324373188623,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4203,368.1908752269448,60.622517,37.69438,173.06902587887865,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4204,532.8781788071836,57.68337,27.461037,164.68730358023888,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4205,674.6679709000776,55.105362,30.260181,141.78979209289398,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4206,816.5148643120605,51.070156,46.747196,141.8468934119828,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4207,996.5571014734164,49.124596,73.850975,180.04223716135593,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4208,1283.706088471718,50.504875,111.38616,287.14898699830144,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4209,1594.0454528270018,42.489105,142.64864,310.33936435528375,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4210,1940.829550838045,45.98009,161.96768,346.78409801104317,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4211,2316.4661621291425,45.490257,169.51143,375.6366112910976,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4212,2628.9641043764022,38.386723,171.1606,312.4979422472597,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4213,2939.383930142122,41.302013,168.70676,310.4198257657199,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4214,3262.797033282826,39.13384,164.65912,323.4131031407038,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4215,3558.435280008762,40.492386,164.65028,295.6382467259362,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4216,3876.9291954273444,43.62389,170.88464,318.49391541858233,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4217,4256.486855324395,45.645226,174.66226,379.5576598970509,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4218,2243.3604079500774,49.619564,177.45862,404.90658008580255,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4219,160.7437394444628,47.331783,173.79663,335.41635895450537,2418.03302746012
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4220,493.76960103973613,51.646748,167.09445,333.02586159527334,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4221,846.7158075857825,53.409832,155.70358,352.94620654604637,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4222,1148.3520799976513,51.69929,141.95587,301.63627241186884,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4223,1474.5429517526468,57.07668,127.42152,326.1908717549953,0.0
Time,Level,Predicted Wet Inflow,Predicted Dry Inflow,Actual Inflow,Actual Outflow
4224,1821.3651817635953,61.063274,112.28258,346.82223001094854,0.0
